n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,optimal_delta,best_relative_mse
10,2.0,1000.0,1000,1210.8830685840644,1260.8434316496766,1484.9762217426628,1686.0854309610854,1843.8739065659597,2046.946355821555,2086.9919823564123,2245.683610785695,2536.121827060276,2643.351578227975,0.131,0.022661261284732337
10,2.0,1000.0,1000,1347.7744199343142,1416.6722138324872,1527.7022993390576,1751.0634045380243,1806.670915512641,1853.1076659822365,1859.1941491446792,1874.1900245894085,2240.899909223899,2382.8463303503167,0.041,0.05761345611411252
10,2.0,1000.0,1000,1050.9669627667229,1438.2072899406094,1722.150418250255,1770.5924818342571,1857.0848806844865,2043.8420780478277,2078.9318657001377,2194.014139987091,2381.4578302291816,2768.1644152929957,0.671,0.0047893470838352315
10,2.0,1000.0,1000,1217.9953367774792,1464.0313433184942,1667.5866330825202,1772.2870008677323,1811.6104596196014,1853.8554169344775,1940.9480076389755,2000.4012244919538,2125.755580515244,2149.9501548624357,0.371,0.0718677696895767
10,2.0,1000.0,1000,1220.7982484427127,1248.6861642158174,1493.897934100146,1625.9493993021447,1733.3757722859473,1793.8450175749222,1798.2129865686277,1851.3429006959527,1919.1102533868498,1979.7879954885057,0.221,0.0848142653867179
10,2.0,1000.0,1000,1354.4663832511328,1766.782405895823,1910.0834835250243,2078.0077409360747,2192.2674123030674,2344.6571955711556,2425.408218293759,2435.6344113487344,2490.6756190030264,2632.4289630704307,0.421,0.08627921288740763
10,2.0,1000.0,1000,1210.8603056381876,1723.704643475558,1769.5630250745785,1877.396890484879,2029.147950926743,2169.4263536875465,2238.1721275269047,2438.990500001348,2505.449570588025,2524.7972872440455,0.451,0.0676271082049298
10,2.0,1000.0,1000,1071.2448650019394,1299.5620916686964,1352.0661847094475,1377.0760206788286,1487.2734084624744,1662.2403324287966,1892.1098870990672,1892.1753429548712,2016.7425022115099,2172.7607440147085,0.181,0.036332590687272015
10,2.0,1000.0,1000,1256.775898001274,1333.3113586829693,1596.2279672476866,1672.580889347037,1690.8428815415714,1717.7945075296084,1795.0894145086206,1926.2477468530915,2042.1041397210925,2218.246602295878,0.201,0.06813702841542246
10,2.0,1000.0,1000,1035.2610632557141,1263.5411130239993,1379.9113754704063,1829.567549678547,1975.4738539908774,2314.9477586644907,2395.239014960682,2455.8267326843497,2719.633650439493,2824.0395479992,1.001,0.18530769859174992
10,2.0,1000.0,1000,1176.3895034694342,1401.5810548265706,1674.8591285168068,1681.2048029597172,1689.0107785012406,1864.1067425974556,2013.6963224656342,2186.951338846364,2424.957898114505,2473.1634948473447,0.361,0.0007782077245965771
10,2.0,1000.0,1000,1089.3316990345586,1106.7368030206442,1454.1396791703112,1546.9884363213273,1592.0585540338775,1821.2894539686783,2031.44610330384,2134.6219162485777,2405.2658256714076,3107.8044002540805,0.091,0.0655475699846326
10,2.0,1000.0,1000,1113.7589855847345,1407.3540465786102,1529.969021124419,1609.684950897869,1669.0971863812033,1698.2923199209572,2175.2276890094463,2256.478783319645,2724.769699961138,2994.781531256659,0.301,0.05039994546337796
10,2.0,1000.0,1000,1345.523390747144,1381.5263616635393,1660.8959584287413,1689.541263488431,1797.7503276572563,1957.019067483479,2178.1748744844867,2217.875132296971,2257.9963091849177,2350.6109038405284,0.101,0.014868537635625748
10,2.0,1000.0,1000,1112.869174410148,1505.725189500411,1624.2472019006173,1707.2489821567192,1899.7212959581564,2003.6433783755754,2015.2761032489254,2107.7188775782147,2288.0051792429094,2367.7078217722155,0.501,0.019033839928256902
10,2.0,1000.0,1000,1103.8027302728292,1283.2275786022844,1358.7630145136777,1589.967367320749,1660.5975407462834,1739.923075979094,2241.5357377355626,2409.2274701866127,2536.66122866134,2568.6119176723923,0.011,0.058848090990268734
10,2.0,1000.0,1000,1208.4622929426034,1397.5532588174901,1569.8819438069813,1965.1683253621613,1966.1522620832493,2038.1197605364432,2086.6548667174775,2124.029511158684,2222.7595140176336,3017.2443963118803,0.321,0.01619989537873085
10,2.0,1000.0,1000,1230.1752216552134,1631.7766474178306,1881.6782663243025,2008.7130987019796,2077.78509053371,2170.281093359475,2214.4442998082136,2298.4900594899964,2338.3733956298092,2539.9466251649583,0.391,0.11718488853628535
10,2.0,1000.0,1000,1297.5826363608371,1560.2374259287485,1691.543089152378,1704.4744916698914,1928.4889255376263,2122.4265880592143,2531.0829792850845,2691.0860357132824,2970.395214451327,2994.0776537087795,0.141,0.09394745344091415
10,2.0,1000.0,1000,1368.5282418622514,1694.6498834787153,1793.2986280010623,1805.3532460590668,1976.2643129677415,2085.9366401722486,2115.992365656756,2119.4775033490314,2267.665937184073,2436.417298729921,0.331,0.1062728770750612
10,2.0,1000.0,1000,1391.0678316604574,1526.6610084365325,1738.70158697848,1955.5485128566238,2057.5537915130535,2083.511514934322,2223.158238592958,2546.7058617754874,2561.2159302872064,2948.7393382096616,0.151,0.03310251500061352
10,2.0,1000.0,1000,1227.2734793768307,1342.4992242581254,1449.3485144392732,1675.5630754949507,1789.7493893583,1791.2810463153246,1978.2923294724633,2108.087261019082,2431.112350423198,2477.6040473358885,0.021,0.0018095163274624974
10,2.0,1000.0,1000,1262.719665477352,1457.482959319124,1906.6119722286767,1920.2566847227658,2055.3825461865763,2151.930238482031,2175.554480611082,2201.3402582377876,2263.8149903745852,2366.6041100521898,0.361,0.0748427721692163
10,2.0,1000.0,1000,1074.2240655861751,1534.412599633789,1788.2940574685272,1842.445048378111,1899.4759926023762,2089.6527213339596,2132.5840145893626,2200.7673450241036,2699.5123802367416,2804.3580467747233,0.611,0.018098764013539194
10,2.0,1000.0,1000,1037.4531195896138,1084.1984133074777,1474.2609684573167,1597.6450777204195,1770.7137893508475,1844.3758203427187,1848.0586011364949,1911.8195694386764,2473.984517899718,2684.690605397706,0.381,0.05463880490408952
10,2.0,1000.0,1000,1110.6801107044778,1276.6176366533555,1445.8134498957022,1457.1670505522843,1510.2580551081542,1538.9832847544126,1585.007220401568,1644.0022701564085,1739.955883957893,2255.5650328932225,0.131,0.1017239329518525
10,2.0,1000.0,1000,1380.536730783907,1382.073556351238,1575.949738815984,1713.6296512489198,1730.1848749826402,1760.2529219684147,1774.7484758276514,1936.6619091690336,2011.3246134029214,2366.2929764102387,0.041,0.12953008511607583
10,2.0,1000.0,1000,1507.9970020824587,1973.6022838466397,2096.785139430101,2137.4365874432115,2249.8006915285096,2291.801517005463,2356.7238260033982,2484.7086979502915,2758.7047581410416,2939.5128419641883,0.351,0.18368845468650757
10,2.0,1000.0,1000,1105.8789828778456,1173.7407137595724,1227.6970319738682,1281.3609756327132,1481.5009594843325,1549.7384208665653,1609.0171803912058,1616.4965196060734,1730.7482257464103,1797.1703668514497,0.041,0.15987583896438948
10,2.0,1000.0,1000,1127.2153376390038,1345.269346404176,1674.1574454069582,1709.6815618648297,1802.175980117026,2080.350472728249,2361.7019680130247,2404.033937802249,2642.055172125183,2648.248282004589,0.641,0.06792402001753824
10,2.0,1000.0,1000,1136.5159820650601,1325.4677774027375,1538.4634738426857,1836.1142781300318,1954.7910513799113,1961.1932343778858,2093.8859070999824,2204.9121569524796,2333.57511385181,2354.234959504456,0.451,0.010360388321598881
10,2.0,1000.0,1000,1305.000366082081,1620.7276001314908,1730.919820129528,1806.2717885762704,1833.476895813907,1858.474652813022,2052.511744810131,2072.5730649735124,2210.9259545553814,2882.026385377115,0.211,0.02173892401848915
10,2.0,1000.0,1000,1140.5597480993404,1197.7037625727498,1412.7087294776993,1519.465189090406,1676.8891064716895,1723.454677797955,1745.6285405089739,1806.1742541427134,1946.426700652275,2486.1944062011426,0.061,0.025843866130187916
10,2.0,1000.0,1000,1178.9030641106876,1450.5423438779055,1656.7620670960378,1761.893581277494,1781.8226878899068,1783.5281055121989,1812.5634681111353,2035.8909910375207,2207.0764840019638,2504.4393356748997,0.371,0.016906697741262158
10,2.0,1000.0,1000,1359.0306135472094,1418.5186247051338,1588.2465991419558,1745.9298957266824,1838.4477039417384,1965.787167668779,1993.6488398257543,2110.0296665665087,2235.4389319583474,2461.0858124643637,0.081,0.024797124358345163
10,2.0,1000.0,1000,1166.5475937973831,1617.9102729121303,1827.5540048152093,1905.663973541254,1999.2939350656588,2077.705195147098,2220.198022823911,2344.5474762082204,2596.5937968426974,3591.7512568690395,0.801,0.026489076851856013
10,2.0,1000.0,1000,1109.854026532758,1263.9329763492567,1371.8462117186918,1521.6007108578058,1584.536124929121,1779.5557985994074,1842.904147747672,2050.551141130738,2189.9868749045854,2475.5607941921653,0.051,0.019944132978051254
10,2.0,1000.0,1000,1730.4891808558486,1732.2788658757174,1736.4364914044015,1773.2236987424794,2017.8727109025292,2170.6844149931812,2174.2850940905573,2311.7627940541443,2381.2238934327456,2478.534376952302,0.031,0.3639335692563311
10,2.0,1000.0,1000,1338.231466888933,1503.9271257271744,1505.2074090789147,1561.8460591103585,1699.3029915701673,1817.5720298018782,1938.7464793061326,1996.2581003170935,2020.3067685918481,2170.2052186288497,0.061,0.11313265984478138
10,2.0,1000.0,1000,1399.3780550841934,1527.727478967893,1603.6656139925008,1779.8468860930084,1783.5890678004498,1862.8421170403547,1933.9665243923882,2017.2737650561296,2075.1131728339597,2414.5652557877356,0.051,0.1027297883029448
10,2.0,1000.0,1000,1079.2740853303878,1353.373078727397,1652.0920951307912,1894.4122883707896,2071.0800004912735,2120.694483830435,2396.987666018036,2402.1009494775253,2402.1034875191986,2547.769822410184,0.761,0.0024900245535989236
10,2.0,1000.0,1000,1330.0728008005426,1406.488559634462,1411.9945503970805,1800.395098001703,1883.1377414908225,2018.3054084562643,2107.25126316814,2228.1258002831373,2320.8638457153484,2544.2369919977796,0.091,0.003291726312127391
10,2.0,1000.0,1000,1313.821612256477,1422.8942670481124,1781.9772333290448,1789.0948373240496,1890.9430300141817,2317.8051098709366,2412.882084394537,2431.6452785460724,2480.714675894086,2946.715886033471,0.221,0.04221341318108573
10,2.0,1000.0,1000,1075.8362232613767,1245.3468274208867,1660.291895686766,1770.0108341194023,1774.0681590687727,1775.8629778694822,1776.8817205777702,1780.5922956533716,1792.6649470239595,1928.3386089266228,0.171,0.7959986885638511
10,2.0,1000.0,1000,1252.2269924311859,1264.7419242955561,1504.2728384665725,1719.3644499327454,1762.0521720496793,1898.1935010861384,1904.6564238917786,1915.3314738819752,2132.4185108642096,2290.391594450806,0.181,0.023572285092777374
10,2.0,1000.0,1000,1117.4272959564807,1197.420122093845,1520.824991293649,1749.713455536527,1775.520751237631,2090.376697701683,2176.2460847617976,2188.9680879175776,2259.676191913023,2610.955420111089,0.371,0.038605242167772634
10,2.0,1000.0,1000,1348.2560537227735,1544.591514689614,1896.3715978720718,2074.191338557577,2102.0304625545095,2150.940092453294,2253.714965633704,2390.6087201383207,2391.941797411462,3563.652861409283,0.271,0.06317959051747006
10,2.0,1000.0,1000,1504.9701206211325,1563.8657851667645,1603.729868556339,2022.8097364166106,2030.1034646188257,2053.8830245934455,2063.0374614261154,2116.034516401952,2234.4413336839634,2496.33951584887,0.131,0.12585187814484916
10,2.0,1000.0,1000,1071.2067535302576,1535.090407843887,1542.4453475599307,1769.633683808771,1805.7804678560883,2016.2151455730852,2102.0634241707785,2118.413567540242,2129.295931988321,2762.7464184067767,0.551,0.00929410663489118
10,2.0,1000.0,1000,1403.1464658789878,1603.6324090732855,1923.014849049303,1958.2592422704188,2063.9366747921877,2074.4972812053247,2242.5110003975187,2333.0737964861382,2729.335788336173,2897.9415580332566,0.271,0.03600772065498765
10,2.0,1000.0,1000,1036.0643655895863,1703.3290692644555,1767.9312904966682,1852.635092683976,1920.2991962003414,1964.3205072615986,1969.986812389468,2190.031769940212,2219.7452351041907,2494.312077703184,0.261,0.6575429422411762
10,2.0,1000.0,1000,1177.7669043164906,1443.5886867748463,1689.8649045230848,1800.482671506649,2006.7212235355719,2010.2468192761753,2012.7439426934225,2041.9997387752896,2181.8416052784905,2440.1338859592965,0.441,0.013411820323485268
10,2.0,1000.0,1000,1087.203565014929,1191.0686413180747,1550.6866752629833,1777.9096951432998,1886.0940933192837,1937.2505075259942,2145.785385008744,2226.495830209622,2268.8993021564843,2454.732766245472,0.531,0.030311508716184342
10,2.0,1000.0,1000,1613.3300052265558,1614.0745426747335,1620.1793352894979,1652.5741050449637,1762.2692164935866,2202.154814705783,2424.1113245902825,2475.587070779683,2508.9197380054743,2526.1567648140754,0.031,0.11797451781078823
10,2.0,1000.0,1000,1106.58662374783,1322.375766000454,1331.9238368444737,1360.8835699463493,1779.6645378945464,1797.9207255445972,2025.0671819470024,2053.213320927828,2089.369690328087,2093.8614080793795,0.151,0.017190963366940877
10,2.0,1000.0,1000,1015.4286539894745,1330.133852995605,1474.588180628727,1803.8774314025745,1816.2399375921996,1948.3544861486307,1978.739508904329,2131.696960396818,2258.4723756954318,2458.528787862413,0.741,0.004780604898972668
10,2.0,1000.0,1000,1503.4604805462477,1784.449279765525,1876.1396362415771,1954.0601367213353,2055.240519225933,2094.222394631378,2146.9128903472456,2224.7808298951722,2840.708038491489,2947.9311496806085,0.061,0.0647227329625136
10,2.0,1000.0,1000,1372.9276315356701,1498.9576937409947,1517.2551594437773,1527.664611003689,1824.8540798174567,1904.2958872993765,1917.4245654092501,1929.623927335214,2012.3592457432273,2089.859343354774,0.071,0.1561848908776147
10,2.0,1000.0,1000,1181.3769608920022,1905.4297780882634,1949.0202676164213,1958.1004945984732,2084.0904103276425,2297.720796318964,2301.121658850763,2468.4194700234107,2616.0569812156705,2658.189312627547,0.301,0.47631468415109857
10,2.0,1000.0,1000,1114.9672789259544,1315.7896139408804,1395.6957783699784,1529.9095330563964,1802.6858371311907,1807.6328122944683,1881.8663476832262,1938.3480140508223,1998.654906096148,2031.7844396461871,0.261,0.02285222280832759
10,2.0,1000.0,1000,1160.879282399907,1426.495448861372,1568.0887705485402,1795.6034524235379,1867.3183143075667,1936.5991521954231,1985.5040437321895,2136.666432359341,2264.7487759445157,2676.403771111377,0.461,0.0031207719898507526
10,2.0,1000.0,1000,1318.6137077034537,1513.1968702228428,1738.0954428877349,1833.0463805878635,1968.5819587026776,2098.5530040709746,2207.8319237817673,2221.285093156096,2390.672169842125,2889.0873576097147,0.271,0.013072233112273606
10,2.0,1000.0,1000,1122.2406753055836,1282.1180102527428,1337.4297443249272,1640.0629120512344,1749.6218243727544,1751.464340743011,1883.0634600998583,2294.380610515655,2343.176545089709,2630.390097294807,0.071,0.027640090338810944
10,2.0,1000.0,1000,1270.3655596451977,1436.40721068439,1462.09557862283,1725.87930330875,1770.999628625781,1876.0530511678985,1898.8428281624722,2065.12986596483,2066.8103299831955,2517.348964092166,0.091,0.015420116559817757
10,2.0,1000.0,1000,1064.62375099471,1161.2554973271058,1318.7543467238493,1475.758576862369,1497.9632847716518,1599.1265016228745,1653.5855531524376,1730.0524125685329,1774.4311543603546,2014.3454742080096,0.211,0.07853356032454047
10,2.0,1000.0,1000,1269.3941873622991,1271.1184966809324,1528.5080159845265,1559.026095097638,1725.3042926994156,1858.528731784861,2021.5916716597344,2116.276823711585,2282.8367736803143,2354.366017565433,0.071,0.007723752891143582
10,2.0,1000.0,1000,1087.8795583767558,1597.2314229129456,1942.987566303576,2057.460504154211,2295.706264196918,2299.0228100701206,2546.3208087462167,2558.084032874573,2789.2590073330316,3228.0532130895904,0.631,0.09430880045745066
10,2.0,1000.0,1000,1112.9061227954016,1285.630934887391,1543.6544854003891,1776.9104373385555,2191.6000078114103,2333.1501355292608,2417.8904731475054,2683.8901580962242,2845.2914630154837,3592.783266206899,1.001,0.28193450158028355
10,2.0,1000.0,1000,1337.4348113419364,1583.52817909787,1662.4874090402132,1691.0981567022554,1778.10463665631,1815.0005114253318,2048.712331705334,2109.4516191730763,2134.4148291153597,2293.259539251837,0.231,0.08410210164677967
10,2.0,1000.0,1000,1127.4616080754222,1475.5213395703818,1544.457791650182,1643.2061205234897,1808.1164155973597,2034.0621742749267,2171.91847920427,2274.061090929604,2496.641609887014,2857.972909378711,0.651,0.03016956748048542
10,2.0,1000.0,1000,1168.9012534890899,1177.3763363905377,1360.077908502212,1655.43250525155,1747.458694950686,1879.365010187139,1933.5068301866227,2116.8270084791548,2258.5188572406514,2276.6215845931906,0.161,0.010119951858521084
10,2.0,1000.0,1000,1232.5273557916098,1278.9740522557167,1372.4551004374612,1632.7594562496615,1647.4499561671244,1695.1940639687466,1933.7956398098115,1957.415747776823,2013.5584989809017,2347.5117410118446,0.041,0.02990995879067039
