n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,optimal_delta,best_mse
15,1.0,1000.0,1000,1027.11310091489,1089.2688448287336,1128.27335651268,1253.080401131194,1304.7065553130703,1349.3670208879475,1356.4168056283881,1363.6707184782126,1790.9369347767188,1896.1699159437694,2631.437480260118,2633.765158384557,2752.911136011584,2930.504465962077,3850.18845595774,0.01,6140.958816187336
15,1.0,1000.0,1000,1093.7957593295237,1138.186411000127,1178.9081899031946,1202.8852339292143,1249.2159901024636,1501.5249077148533,1562.6149735272425,1619.5453501774205,1640.3263403849028,1945.043923462536,1974.594909110585,1990.6156422710872,2051.771321526502,2393.247739558301,2953.1891227632195,0.01,75744.69868145566
15,1.0,1000.0,1000,1001.9281292912424,1136.669309344066,1251.4789335814858,1307.4054509194254,1409.3974155364772,1471.4833627552389,1490.3717568181116,1740.7346513584305,1846.7833907018098,2119.248748716402,2474.5265861418065,4061.870357202126,4179.999026175339,4447.150116653764,5560.432978428824,0.5,164770.01828126205
15,1.0,1000.0,1000,1048.2065583106096,1176.9295713321887,1178.9374244324001,1497.3946532908794,1502.9992039237836,1596.1117841499238,1689.2231175783877,1692.89115297425,1812.8698850953476,2063.7036974419634,2234.778021676051,2409.5421500559587,2650.2432094447245,2793.519134437064,3468.807761288635,0.5,12598.261813418276
15,1.0,1000.0,1000,1255.8256994836315,1313.727895208828,1326.8262394575045,1332.8850511109795,1348.432578181678,1472.3089351276885,1638.8087298912744,1684.12723189799,2293.2574725568456,2310.5350664563693,2600.115798003086,2765.604475036247,3042.360159844576,3297.899870699962,4226.69436806558,0.01,91569.2932594886
15,1.0,1000.0,1000,1252.6016162438943,1284.0723304568457,1339.0596842662717,1359.540261916785,1601.3451350554521,1716.446557273664,1794.2426383458364,1795.3430486795867,1949.742827598257,2056.960372009158,2080.1328427264307,2218.8171831434342,2552.8304899234686,3786.402863709468,4564.209668599733,0.01,54884.97416499135
15,1.0,1000.0,1000,1061.5331311352484,1296.2481740437058,1326.9139143953266,1467.1428963370217,1506.8755884780485,1546.802755712548,1558.8986225524186,1599.8017835084738,1704.870729682441,1767.7312870393205,1905.8356068164996,1919.8691331570071,2023.8301184753664,2986.2462451317892,3237.015333951471,0.16,5385.234835522357
15,1.0,1000.0,1000,1078.5471298281673,1203.106356181977,1230.2937796372566,1408.6230943447424,1449.4834678373945,1567.5297023346616,1572.347769989411,1676.5093124341456,1793.628937787289,2201.1114790915644,2457.1670416471197,2583.758836361124,2724.014130281902,2818.6171172896416,3062.286160641153,0.5,777.1441791327657
15,1.0,1000.0,1000,1001.0653215255303,1042.8757867941397,1103.6626989382564,1118.3590401917588,1146.2348063319282,1212.1720773312295,1515.0849489106176,1690.5523860739304,1715.412892629136,1829.1476441198924,1857.8109702632262,3197.762554138991,3338.3952399036043,4160.00722579169,5020.3429334519715,0.01,2755.8108870132296
15,1.0,1000.0,1000,1007.257886077256,1072.103356400701,1146.568169503846,1290.678287062462,1324.040607242659,1331.3219374718092,1416.3965595879927,1628.956424566104,1885.893403800023,1916.3703893441252,1934.1022134982513,1995.7564974960796,2731.7158629753976,2813.8332954892503,3551.9051352893753,0.01,8554.255437355992
15,1.0,1000.0,1000,1017.1096357194474,1020.811367272998,1135.1510584568437,1186.4303725715913,1259.0036265296637,1265.5320557067635,1455.0844982894605,1456.1526716706276,1749.9742378290273,1777.8775757769283,2214.9223548277814,2246.8075585400375,2331.382934273739,2803.3795177376273,3145.378713602633,0.01,39194.09297058561
15,1.0,1000.0,1000,1052.045397821635,1070.5573522410718,1119.7135242106106,1218.691921218176,1274.7961592241954,1312.7589147956537,1488.2161388615789,1635.4332340590026,1819.7632998548065,2075.923181848587,2083.485294893582,2106.091320377177,2976.117784252855,4132.044687306388,4183.657180906661,0.01,17481.421069663134
15,1.0,1000.0,1000,1005.0810384776297,1103.4286182164062,1158.1434161997877,1236.3821535802806,1310.822893554219,1348.0936003626937,1497.7675633138829,1507.6055658282582,1515.5770338267334,1605.0186598813034,1670.584614942907,1695.4836340392371,2568.436264250133,2883.6929245212104,2947.3119316533807,0.01,45546.10661185885
15,1.0,1000.0,1000,1130.5064445863206,1158.7987660311603,1305.1058534072624,1307.6822452421895,1436.5301223599033,1532.509461106636,1550.366909010338,1948.630881282187,1973.5135589621063,2248.6088640886355,2348.7865370847608,2351.208814903219,2470.5623623992824,2636.3908236845264,2751.581927282447,0.03,84.40429520899987
15,1.0,1000.0,1000,1015.9052151131198,1037.4506970409225,1081.949802080017,1119.6166597824497,1150.6312327736823,1278.665941572313,1465.7405004922382,1691.7933347927742,1708.3045139528858,1952.103475357012,2223.652635894728,2831.2975127081627,3207.7527687186907,3867.0248253854597,3974.9026741308608,0.01,10806.385039160365
15,1.0,1000.0,1000,1011.1649925019464,1038.8276887783538,1141.7691098917471,1160.966660455828,1287.0304529191312,1375.521738040449,1386.7765708080942,1394.728086684555,1425.095015726235,1474.3892877178082,1606.772719358588,1971.5861329761,2216.448094078837,2659.3400262839405,3298.1160212971754,0.01,96578.37237180697
15,1.0,1000.0,1000,1130.0107873305005,1173.955512395252,1187.5603254659143,1217.82620499085,1275.9809867800923,1338.2298138636838,1476.206431824403,1577.2671113920208,1676.7115462411389,2044.1976440779138,2297.0250389397106,2888.9951609788927,3342.0844041578925,3587.6696898293694,3699.110920022842,0.01,54409.15442350485
15,1.0,1000.0,1000,1005.3226714650472,1185.0287141875458,1185.9308501116661,1343.589444199999,1404.1064534920047,1649.231059272262,1813.9987345577536,2132.3496134790485,2366.666806125457,2518.0209565880436,2519.7731190226577,2532.880338867687,2697.0610997240055,2961.1001789819293,5842.499146643564,0.5,155426.60994721053
15,1.0,1000.0,1000,1042.77871959288,1046.5374047323269,1048.029993963333,1071.0228628202688,1079.8825649204068,1574.0534196411313,1755.6037468980203,2111.082021325615,2141.195277740485,2291.9756590256034,2906.125986564144,2968.5684173686523,3495.9018151117284,5226.942415943356,5576.974076597201,0.5,25494.340356412173
15,1.0,1000.0,1000,1003.8765498904518,1065.0054486635452,1208.49943986068,1229.2820899498333,1237.3197612503225,1254.8351282826038,1280.4077100427942,1344.3466405630234,1765.0578098056326,1784.7900613671213,1891.0595665531034,2067.5391944956878,2128.3166030893826,2947.9555441704642,7434.560838353956,0.01,11485.970070886908
15,1.0,1000.0,1000,1102.8938244353124,1145.4013716246782,1188.1711660794372,1320.3780699781864,1512.9450270327911,1646.847100835817,1733.1859725960644,1829.5957939011164,1944.9949012298798,2098.172294212539,2609.9192832103536,2810.7960298987664,2926.631319520857,3033.616850232607,3331.9399727461746,0.5,6113.7264068684135
15,1.0,1000.0,1000,1023.017166305035,1043.1994576301947,1053.9190871629341,1125.3800712267414,1137.456036389332,1150.4325484770175,1164.2566566719706,1201.983552615221,1330.1130540111521,1373.72889229585,1383.8889765364518,1644.7566003195934,1679.214518500818,1899.3733664898687,2001.6185690733214,0.01,432278.6571446154
15,1.0,1000.0,1000,1012.7336878704843,1117.5285684470477,1215.443311185327,1256.8032749872093,1343.2059235728002,1507.8999349446428,1529.0540363981695,1781.5843616307438,1800.0813671754463,2127.5797037201155,2242.3611754247268,2432.6718474020595,2980.194549338701,3630.534941325921,5690.357960282774,0.5,25317.415482419903
15,1.0,1000.0,1000,1100.4224537186435,1205.5352973401186,1251.438781229588,1273.4769233675188,1412.117468231739,1490.6906303524586,1563.2914781495094,1699.3151254521736,1888.931002099414,2122.680295525807,2346.826766154448,2401.201022308521,2590.3488312582176,3293.715264664049,3941.988190832716,0.01,2204.633814913156
15,1.0,1000.0,1000,1036.124934227123,1054.3506218547648,1156.4422108714389,1163.4833664702335,1290.825643008002,1316.3558916623006,1402.4139389482384,1465.405357288808,1528.832618226395,1617.4869965656158,1688.8572808183083,1689.4378797430472,2226.378387414391,2898.880603729961,3371.7854499345003,0.01,102789.18704875781
15,1.0,1000.0,1000,1042.1150583923904,1047.135899283655,1135.8947622605085,1214.6774097113007,1245.461132657534,1264.0972117834133,1278.4082587817343,1352.9776651996954,1381.9047880665885,1534.9122700218588,1540.1745755167763,1550.178196636115,1628.053718455908,1837.2048242319236,2110.020702589968,0.01,234694.80143905227
15,1.0,1000.0,1000,1010.1527449979011,1150.915393661786,1190.0087232280746,1234.3538604090215,1566.3583741330212,1611.1563040116594,1881.331853648056,1932.0153120377463,2104.7774838238693,2386.4433291785326,2513.079922178676,2806.4192714844517,3120.972738608726,3542.8709543671184,4037.5555821062576,0.5,127063.79133676023
15,1.0,1000.0,1000,1016.9888725317971,1127.206345617507,1270.3014857525404,1287.90149175803,1582.0681285314997,1645.2376777777622,1822.0764131449384,1982.9081294264745,2367.9167564616837,2472.93806153141,2544.905635197886,2776.4407018006827,2870.011641801657,4267.694970259997,4570.75934331214,0.5,193119.22009205606
15,1.0,1000.0,1000,1071.3238804772514,1194.5983765686462,1221.32291928887,1279.8653763510752,1290.6485429936529,1300.3591416155089,1319.089807506413,1456.5834481693564,1515.1745417264935,2126.315587918872,2264.3766184619826,2441.2526174078475,3869.0957086330095,4409.822672574428,4830.761982289692,0.01,1418.058724230454
15,1.0,1000.0,1000,1045.0881659079505,1060.1237914777448,1119.561902517158,1129.5391975209864,1173.0102514284647,1359.1188935814223,1468.3211178379956,1572.8209734129773,1853.130866106549,1869.675845049689,1885.0302742886247,2283.898594386716,2475.3357178645488,2477.088664860962,4084.5351473432015,0.01,66689.34807632692
15,1.0,1000.0,1000,1014.7270601462798,1094.3732680088165,1095.3095808855435,1281.8215874116238,1471.6495834173334,1553.186556772112,1795.513960453281,1856.7254680623732,1915.3836250265394,2023.984892720588,2309.406981234716,3097.142074727103,3213.791864535902,4259.915470668635,6917.360674166079,0.5,97038.46353555139
15,1.0,1000.0,1000,1013.4319933155343,1181.0625758606316,1208.4748180646068,1582.174745248098,1627.8251306702582,1721.4583504096288,2013.8444318367315,2158.7190810148154,2458.3383271925136,2473.5001756706733,2534.079629993612,2936.609880152936,3010.9470942563476,3708.4457689466913,4707.236582292274,0.5,365926.03338147595
15,1.0,1000.0,1000,1065.479584600544,1256.4645899241923,1435.6659986028237,1465.161672101418,1594.3972801323694,1646.126926789268,1776.917235553302,1836.112245636012,1886.090811360192,2057.394543892564,2422.030479836014,2543.7210772342005,2978.829298829307,4184.395959510656,4448.9010246506905,0.5,94115.34077123637
15,1.0,1000.0,1000,1258.4918612900292,1281.5992607562478,1348.0162490288753,1547.122782912974,1629.0214062863001,1980.8792221008164,2069.3055955127857,2352.2615180305647,2391.076819413527,2396.161451378259,2477.679265647701,2859.5879690039674,2913.3093245367954,3237.612992167341,3311.0346434183953,0.5,57115.783061026756
15,1.0,1000.0,1000,1003.7291185097531,1018.494722145861,1045.8490220343513,1110.6637543034444,1135.5812765628066,1231.2746070489611,1275.7418972459625,1681.9652235307208,1719.0775753875137,1834.8349387009885,1971.6151813174174,2049.815998878763,2776.6213769190226,4068.4273818893826,5633.310143367122,0.01,41135.156112866935
15,1.0,1000.0,1000,1104.0986740852134,1130.7916105055,1219.3591789351515,1251.720874426732,1301.037491596125,1423.940233730037,1536.4885493561605,2007.8744728324723,2096.1823793621215,2116.602148923448,2122.3986570260577,2392.9556859076947,2408.9639151349593,2823.2028235064986,3457.0410751552718,0.01,9131.376119782526
15,1.0,1000.0,1000,1094.815280416234,1200.7633002882526,1351.0347926865493,1400.0926684939286,1431.887063689746,1898.14881539529,2012.5701020296642,2048.331727869697,2179.210612091794,2281.7263886298624,2382.075004678464,2407.7026186738026,2863.404730012332,2968.906625974853,3371.412654343599,0.5,58987.32429799367
15,1.0,1000.0,1000,1006.073760824507,1080.064150425976,1131.147529775832,1371.4147220466439,1576.663822636223,2045.7404745307538,2295.890514593988,2321.225384368586,2410.582508611437,2533.7234131053865,2625.9286838401304,2884.0369616637536,3136.1436609517814,3364.2380713732973,3973.510489806097,0.5,389084.15414378315
15,1.0,1000.0,1000,1003.3921739437918,1010.7038098552506,1034.3008450822429,1051.7400790807842,1094.0501367230916,1133.5265534080231,1202.362708068557,1481.7306941934944,1977.5398668636299,2445.999497008006,2479.6332615171705,2789.1414736202523,2860.4244421527933,2941.8900945967307,3795.527130972923,0.5,42789.79871782663
15,1.0,1000.0,1000,1036.5273543297192,1125.2962031378725,1290.3929943577746,1550.3987071502258,1682.311834024144,1686.6364348717136,1713.2429202367068,1718.6396499163159,1831.0806576133243,1962.3431750320965,2155.801485151247,2746.0686137329512,2822.240832052452,3007.9186759196255,4779.236995574827,0.5,65512.52063883337
15,1.0,1000.0,1000,1022.3365607099398,1048.6654026170618,1105.9708957592998,1192.6563283784785,1207.4258626572005,1404.4724431098475,1622.6527607897278,2038.765045353305,2086.162204946484,2700.0657799018236,3081.842828074864,3514.45393253018,3614.3048985641376,3746.2213805284405,4864.602249022539,0.01,68058.15009162993
15,1.0,1000.0,1000,1069.1623488881144,1181.4875875023727,1208.7114216530426,1239.4879600305412,1416.5634977566322,1801.8849595249671,1808.8542865428817,1977.4834060673847,2484.6369587468607,2532.5293695575165,2585.547382717138,2778.2388070827983,3419.730261049405,3778.0267426681335,4771.787809491456,0.5,115483.19849835392
15,1.0,1000.0,1000,1020.0734488155808,1043.9440050147075,1093.6907227253814,1162.1467729634105,1347.703114081251,1418.6797165636528,1441.7905513732821,1581.4912079104588,1729.829904618065,1770.1785914943591,1862.4001486467305,2025.5272441447355,2311.9373378455057,2422.673879208729,3986.7906118824253,0.01,38298.71426484017
15,1.0,1000.0,1000,1090.7435571115243,1116.0684428791906,1265.720216326669,1326.61859150817,1378.0664534043733,1393.5756629628477,1566.6929631987543,1606.372373906905,1615.4657704822373,1710.2116930830048,1951.896033222036,2000.5575222602629,2736.2132326239484,3759.7824037892296,4328.011944889024,0.01,17223.541160418405
15,1.0,1000.0,1000,1219.0493172271354,1268.4232578471992,1292.6977250001473,1314.9723200655314,1370.376582667826,1395.132884296853,1463.661242509224,1607.8134583609285,1611.4184479934431,1631.171380994061,1811.0116347800872,1993.8459114302107,2672.190415232758,2977.525543186892,3060.130342522015,0.01,242690.33166156706
15,1.0,1000.0,1000,1041.025576023217,1085.8427278735282,1195.2789959480592,1211.0405698396628,1372.6977879077206,1577.3631028802738,1597.181421853168,2045.7628352242973,2125.539569455408,2156.326009567314,2313.762949904468,2502.651908717363,2645.616331688122,2764.9428944045612,3120.157798442686,0.5,4410.435562213728
15,1.0,1000.0,1000,1088.710061211166,1115.9147826446344,1168.4709875593908,1173.3898588510278,1338.6295393326714,1371.5860371008325,1430.4677893637381,1451.5459590734959,1599.2466123773502,1840.8675736674263,1934.6456794353699,1937.5913791333896,1950.5367943423241,1995.9140715920569,2065.419230235676,0.01,131248.56184261278
15,1.0,1000.0,1000,1018.5988112363812,1120.0199181325152,1127.108225042696,1313.627071028092,1418.8560023197706,1842.1882862853251,1871.1469167576684,1948.1775404029058,1963.3600412645314,2316.3357557616273,2323.4410710573516,2456.117199896078,2919.3088494948106,3240.7924502020896,4733.245970368087,0.5,79217.87560938693
15,1.0,1000.0,1000,1023.2830096166526,1054.009106671696,1139.543954917793,1156.022381047067,1197.259588620867,1206.466984226726,1291.9624274640241,1495.036136815472,1680.1958009693226,1740.0837384169981,1905.4632415678873,2118.5371497603155,2327.6582424108515,2567.1723621319825,2943.7533957504447,0.01,95376.37758982246
15,1.0,1000.0,1000,1011.3396033492916,1106.3076612739935,1235.7193938030518,1260.473838451472,1342.5136482236837,1511.830990217044,1713.880840419154,1931.2842306347502,2048.287269576741,2146.4400841267757,2309.483335635956,2360.3192601612645,2456.8251434441563,2528.5731010867403,3944.7775097292597,0.5,16742.043943143955
15,1.0,1000.0,1000,1127.8240487358846,1129.9595938281498,1145.5548596973688,1162.9461988750934,1307.618707891881,1325.737318421686,1496.372540005614,1524.7770045744378,1589.2876076426296,1832.1436351980883,2400.3832391797127,3108.657207429659,3240.0323682072385,3472.210694191934,6470.104128318426,0.01,87138.88207627188
