n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7
7,1.0,1000.0,50.0,270.020769545653,270.4104791788519,349.97671055089813,468.92905748477426,2191.904515644522,2753.2532451337433,4304.99464354156
7,1.0,1000.0,50.0,386.1059550974264,652.3674646945143,779.711526830263,1228.7084626640037,1718.6844637944073,4437.672735801881,5742.744409492484
7,1.0,1000.0,50.0,99.63208874916984,275.6016610657306,290.8277388173608,736.6257854395145,777.559582999002,1247.554915452252,1353.82619557711
7,1.0,1000.0,50.0,190.1291751366444,317.8698160129495,425.4644284140657,617.2327705069944,930.9234156157993,1280.655715950422,2419.0045146215593
7,1.0,1000.0,50.0,216.0791746977819,359.03550272191933,894.6209648518363,938.1693609450195,1114.051314978655,1902.0660840464454,2624.687541669719
7,1.0,1000.0,50.0,105.19813526521303,186.63476100735818,432.12740521662073,496.2662415395649,1194.3385627848816,2702.753622974336,4735.529726813532
7,1.0,1000.0,50.0,230.77505069943984,345.2627042987063,363.85552940709977,546.4080956689759,726.7947578956608,850.3162890465989,1941.1527433306394
7,1.0,1000.0,50.0,217.41858895738548,514.434980191394,596.8985306371818,934.2090139421105,1525.3952535241692,1564.5110483173835,2062.459280633203
7,1.0,1000.0,50.0,90.58187415481152,225.50594020275128,313.71307146060406,344.47031720445347,402.2046009029857,761.9560263849329,1355.3926775624427
7,1.0,1000.0,50.0,262.79010393152373,282.6656623815154,460.7742666625176,719.6361181243194,729.1809666717033,918.620656499872,1400.6180623803275
7,1.0,1000.0,50.0,67.13794169790111,97.5897535034421,345.80834832592046,1089.6503799397763,1163.6959462186996,1173.2569699831035,1900.597610692531
7,1.0,1000.0,50.0,275.45091916578167,556.0330314531486,629.6908592687154,720.8943129514279,1618.1624660751193,2138.9200800925214,2184.480027475908
7,1.0,1000.0,50.0,132.8340601800178,207.03837378586843,349.56276457902925,893.8053636625887,915.7119079847989,1161.3641162100303,2291.7156781744366
7,1.0,1000.0,50.0,88.72469696923542,309.77311867037633,402.2753699773764,594.7371583328783,717.4252046709507,1132.7599068324496,2112.805801917859
7,1.0,1000.0,50.0,93.91610009836613,246.5241192385963,476.34848436146183,660.3858984877508,805.6136186932216,1823.0983684882763,2207.589280606253
7,1.0,1000.0,50.0,256.8629969929019,279.4057777402467,1337.963016562324,1347.4209468696085,2149.7440338105303,2640.269613293916,2865.1920407533426
7,1.0,1000.0,50.0,78.61567917118033,469.66129181468995,483.0375206399584,784.4236165468644,1238.865667168125,2389.3204492092623,2804.73167572077
7,1.0,1000.0,50.0,81.6294383874958,759.0201552127717,1217.836800413279,1341.1071319858067,1662.124400215554,3176.787055418676,3916.764338371512
7,1.0,1000.0,50.0,69.59811917359681,175.04917659548852,197.6895242343654,233.45602472571943,333.95760755421105,685.6944507757858,758.458394330112
7,1.0,1000.0,50.0,112.76503293847209,307.91694872910955,478.50300112736676,518.3084186984447,518.9495861975051,1266.3245205898736,3355.554398294517
7,1.0,1000.0,50.0,111.54591597924801,193.06832340041973,195.38830590962277,284.98602594008935,1498.607317525335,1773.2613877524445,2114.5941229082973
7,1.0,1000.0,50.0,248.35683741490968,539.1780433241524,733.6861828802852,766.356133013019,885.2441376309802,1566.474807022086,2685.8086266125233
7,1.0,1000.0,50.0,286.5032624917528,340.89992613544587,437.87474816136245,631.734286781573,632.5533179099555,2207.423099239287,4458.769980982503
7,1.0,1000.0,50.0,295.1484638131651,313.9758309914776,375.6096250184766,412.51297354983734,1075.73282810798,2201.7580301481967,3609.643546036421
7,1.0,1000.0,50.0,203.76747385316295,243.59782949325364,565.4630091527155,1163.2721885430917,1251.7774900898519,2002.729144659775,2638.4618301930773
7,1.0,1000.0,50.0,176.62252194808264,295.63581174065905,411.4969714768771,1161.3341128547363,1226.9992614468536,1734.421359626601,2510.577499587605
7,1.0,1000.0,50.0,501.72219807924756,613.578022328592,721.2690764119984,888.0231945497585,1416.8411150150787,1656.5563306713452,2388.510544506316
7,1.0,1000.0,50.0,66.19903128027511,205.57704721846108,527.3791501650089,1521.349527879756,1672.1688494948178,2350.125932342268,2772.009225541246
7,1.0,1000.0,50.0,61.54118443513097,166.12814098592133,261.4858925074831,282.49825810839775,612.111532105939,1639.3141075681099,2157.586317964005
7,1.0,1000.0,50.0,99.5129595844513,130.5082963249019,467.6764443875513,1472.8880550937024,1611.5347718857008,2150.795831242849,2251.3066270222575
7,1.0,1000.0,50.0,137.22593249583798,258.28267778311687,980.6911332163241,1246.979140166526,1804.203147163353,2572.3988272440556,4097.294666645759
7,1.0,1000.0,50.0,456.17980665215475,496.36793439872895,958.2712039150397,1150.050219673785,1851.7611620846985,2374.9009959517684,2465.1542416617235
7,1.0,1000.0,50.0,118.30619736015406,252.4895283834206,383.6075750181278,1269.1407103509932,1505.1899131149482,1610.582594582957,1623.4220309827836
7,1.0,1000.0,50.0,76.67022712073525,272.37967321346616,523.8203555652929,639.7353540725709,820.3225023033747,1056.976450206481,1421.691418940616
7,1.0,1000.0,50.0,359.21818673714466,371.9603697819258,587.3571837009436,615.4232533182841,647.6127475392525,1196.6738079805177,2758.240421616981
7,1.0,1000.0,50.0,417.90530367235857,654.5658514405533,702.1632744422777,1292.1670720196876,1320.5573570828974,1548.7615275502746,2523.8204148429163
7,1.0,1000.0,50.0,128.8812850317138,205.94099395765707,466.14330497482865,586.9122403431147,613.0220415724376,1419.895698126728,2686.231223382671
7,1.0,1000.0,50.0,161.6311381495538,332.3844402997942,769.1112105899712,1030.5974989819276,1510.3909854260212,2380.9367813340455,3277.057458938788
7,1.0,1000.0,50.0,54.91829766130852,141.20697217407354,208.11219037946367,797.4194339926289,935.2634033154086,1646.0510004844107,2309.4435767419277
7,1.0,1000.0,50.0,110.41053848924977,268.52090980601855,444.8507416204642,785.5344542472662,1919.2112355110226,1997.0727023942377,2655.68228856249
7,1.0,1000.0,50.0,120.96728855874765,183.64949882152558,186.89290540082888,237.2527990289577,477.37533683166856,540.3707288001527,645.6033287333737
7,1.0,1000.0,50.0,124.19099830706294,395.64914142614293,423.9197443564539,477.64324628994956,642.3174915305713,894.7545107014586,2023.781862668694
7,1.0,1000.0,50.0,55.6608045927605,101.20762227531267,190.85106694719482,639.3650039321622,1183.1263534103832,2036.85339788022,2050.8603174337304
7,1.0,1000.0,50.0,50.18940012505868,299.23965780833635,843.7977696612207,868.3763162018154,1180.3323031101206,2109.890015514848,2428.673863783984
7,1.0,1000.0,50.0,145.93298065600735,231.40357366619168,506.91228997730497,570.7092350697396,582.4981592189406,975.0998914523245,3982.4479344412657
7,1.0,1000.0,50.0,61.70593074803574,119.71799940951975,491.502394619006,540.1673762276776,542.575064234901,1036.4627307056849,1104.9943542174565
7,1.0,1000.0,50.0,531.5783856857445,1146.0230576791698,1535.1170816978479,1547.2683910813273,1818.0845523409207,2077.643930176627,2275.0810326421165
7,1.0,1000.0,50.0,107.13152233553882,281.09522032419795,384.03784594892426,782.5192757074711,1821.2262551660017,1853.0144896718857,3088.124389376496
7,1.0,1000.0,50.0,83.47293172552614,244.4415258675417,340.511699187778,421.0593484330814,876.9713410024991,1261.6385502827327,3710.7696604145895
7,1.0,1000.0,50.0,209.70168184622906,290.69452481085807,514.6130800060916,519.2143508340391,1391.1181356134673,1490.668048349572,1947.8936474249317
7,1.0,1000.0,50.0,113.46568816465553,125.5208378441687,216.47203259881124,458.58667379528856,524.8934323198564,1079.1136504705419,1405.7194291958467
7,1.0,1000.0,50.0,96.2197101793703,186.25317416584437,236.25346141464024,567.2471342994994,921.7373604882664,1835.2977182043207,2317.5771414178125
7,1.0,1000.0,50.0,69.55326462639071,274.6351081100167,329.0532143036983,388.8472908184641,665.445385114684,1152.659736273299,1584.3706191477522
7,1.0,1000.0,50.0,128.3689426794226,374.75635072426553,655.2956181364156,1154.5583585251834,1389.3921069441062,1437.9197434706086,2639.474675626954
7,1.0,1000.0,50.0,274.6692648601072,350.04023778389575,368.514715951866,757.6842467573978,880.777563622863,966.0594930754761,3416.5958179753893
7,1.0,1000.0,50.0,81.19340355913938,330.76871411703223,511.8277582257355,748.2614724911657,767.4040958611076,1778.7422034868796,2350.8287856804313
7,1.0,1000.0,50.0,336.37571579468346,492.9586897169691,604.4040577350708,899.7620527538303,1096.6883049757141,1264.808876155797,2627.544980053194
7,1.0,1000.0,50.0,267.82515078685356,454.17523222072174,1077.1629862862683,1167.4670846275253,1316.7888227957092,2814.2370544919318,2943.590738539485
7,1.0,1000.0,50.0,177.2767818916105,203.09607936415853,277.426810252064,393.7196216140635,416.90950394766753,455.3995228681535,1016.7056671227325
7,1.0,1000.0,50.0,211.2091547098471,326.5771691447263,960.4849926810446,1243.5232028044059,1585.186093486405,1899.909658044909,3018.534223750933
7,1.0,1000.0,50.0,235.7644153019022,672.8114952761299,956.331103282661,1509.7446120270918,1517.2120380256881,1913.9577776935394,3273.244988087492
7,1.0,1000.0,50.0,75.39069505667175,422.3162493688301,568.1837360275445,1434.5826925113058,1934.7700114116892,2367.167554869452,3225.7175818566493
7,1.0,1000.0,50.0,71.08654881898292,362.3061183520508,446.7534643189728,580.4019284919091,1066.5629842007613,1773.1204790222885,2161.7098648381807
7,1.0,1000.0,50.0,138.18531717784205,254.1604664635592,306.4671207834929,349.9969601169117,503.50624481415747,936.0990144404254,2495.896086531424
7,1.0,1000.0,50.0,147.17736888915772,162.98841037522712,221.5965466114895,552.4668316161064,1285.8482641536475,1304.24992506181,1682.2664597577038
7,1.0,1000.0,50.0,62.90894886064264,475.7551903843629,715.0096131589239,854.3689987553086,1777.7970808808668,1837.079091638041,1985.4111984908889
7,1.0,1000.0,50.0,167.38277441343922,325.38936197554864,370.514728140483,1100.4517391607185,1447.4144251842404,1541.5354838048481,3594.5152076128684
7,1.0,1000.0,50.0,205.03795791670987,657.9116070777527,1174.374885688027,1361.328636324751,1397.241716888083,1685.4661848637493,2794.530758585761
7,1.0,1000.0,50.0,71.52108951322843,523.1389729192972,578.2030512677587,1350.462124551731,1944.8626364847757,2433.6701114567263,2716.260278290474
7,1.0,1000.0,50.0,272.76934626601746,516.5607257019169,695.5599312148302,873.4737223665559,1252.631035277602,3473.821233376506,5081.079207194444
7,1.0,1000.0,50.0,60.103959283169544,227.8341994325967,557.9607464944557,930.0463803779965,1365.6660793775407,1436.8670664443516,2237.471432451775
7,1.0,1000.0,50.0,275.40488322355156,321.635641290581,542.1318601539109,766.33682067606,1331.3393591366025,1356.7860011595058,1856.8209478934587
7,1.0,1000.0,50.0,198.13949526871366,271.226212356285,736.9991364975808,809.8230251025171,916.2774328525118,2007.7390931512643,2039.2157277676324
7,1.0,1000.0,50.0,88.24954301155964,442.1367842748477,563.1618134712013,976.0352811694125,1351.8452425449377,1970.6698604290686,2761.774856055012
7,1.0,1000.0,50.0,110.25203944506006,136.65993642141012,214.91053355508345,816.6667859676421,1208.1947402593992,3846.954284454356,5567.608841335949
7,1.0,1000.0,50.0,312.05591544915956,1172.3283317994053,1208.7284672931478,1298.5561094602717,1324.7818776391055,1516.367781080806,2294.8795961305314
7,1.0,1000.0,50.0,208.25393967953949,324.4852506038984,373.79792353903525,785.4050895290179,1172.0807548921953,1667.1582232340306,1997.6903069391828
7,1.0,1000.0,50.0,63.66115625962058,375.1614273886622,393.0571643939141,428.62855771884915,612.6223295523588,630.683112713034,1857.053521155523
7,1.0,1000.0,50.0,202.94038041269812,226.0454994738385,377.6591883837271,681.6857373563975,735.236973290678,1971.2119215749992,5251.110692208572
7,1.0,1000.0,50.0,61.00591724205175,297.4708189488637,735.7182745404951,1243.844498004913,1649.3401872799616,1694.8315617329351,5436.3458870685
7,1.0,1000.0,50.0,203.69589251457023,220.88592056490182,240.67944460050282,345.3896353061842,431.48632020951743,1068.416389737753,1787.8229633799951
7,1.0,1000.0,50.0,170.02074881564465,184.310177410521,347.9364586367006,472.02581095647116,559.6584495836106,686.7735388239705,855.5661876830275
7,1.0,1000.0,50.0,55.10089872990202,221.92707342699975,616.0860776268161,640.0479093567111,661.6977314840775,970.5263187525861,2279.5989275108686
7,1.0,1000.0,50.0,230.8782660965646,310.57411436125346,707.1521153592184,747.8821427531586,1568.0567025447567,1571.4179430261827,3499.9730021615815
7,1.0,1000.0,50.0,281.10170867867714,636.4232737811851,694.6553192913312,829.1785742621112,846.7565912451524,1553.5919150072893,1977.4317447073774
7,1.0,1000.0,50.0,276.2353901451887,313.45239473051896,673.6621209613965,740.1686164036865,1153.9548737461964,2709.3134152836897,3050.2431367382615
7,1.0,1000.0,50.0,223.2194094578582,479.5561402954849,646.4706953669792,714.0032314982735,1039.3191353747989,1902.1619755723175,2292.506300329677
7,1.0,1000.0,50.0,172.3998730906386,200.5289328485582,440.53212417635905,1681.8938672376948,1774.3457993219788,3202.860941736314,3259.4758618682067
7,1.0,1000.0,50.0,226.1347273323319,346.2551562008103,587.2734932940414,706.2500856565922,892.9010595927737,1269.7352788140633,1408.138638217252
7,1.0,1000.0,50.0,97.31264162095556,141.06492135452078,369.60943565185977,642.636029668013,876.3858200110853,878.7978700739794,1893.9728715981646
7,1.0,1000.0,50.0,56.67433698205757,652.8796653374438,847.9904250651601,939.7007630166697,1500.3889637205139,1675.0947244323565,2132.5135298253444
7,1.0,1000.0,50.0,76.2580378510418,208.4905002378977,232.52562997407813,510.1202008151364,900.8456829661689,987.8332445926891,1263.1296043111747
7,1.0,1000.0,50.0,183.06869625220037,224.04664549208283,412.1804708305328,1086.07800150543,1481.3962574465238,1862.1840899971296,2260.0579582987057
7,1.0,1000.0,50.0,406.2972116169923,600.5936966863763,611.1880004201739,1213.8903160522664,2348.838649306718,2407.578180858859,2733.144511684
7,1.0,1000.0,50.0,108.25501047800047,220.67784222464533,349.47405970374587,363.5927526133859,530.6320263266425,614.5201453389152,1681.9962351178378
7,1.0,1000.0,50.0,54.25806655418385,69.19499938403465,202.0567755370054,305.36781547519837,495.4403457612819,615.8112811246045,839.85710407095
7,1.0,1000.0,50.0,177.3959941221607,376.3165806149209,452.866363371448,523.1582444069447,638.158971808564,988.3545067460651,1057.1584204906594
7,1.0,1000.0,50.0,99.67793648030582,462.5314847684809,661.1284338988236,761.1493455344506,1662.955626243873,1736.9772729775482,2466.4906143921175
7,1.0,1000.0,50.0,114.32658753312884,290.83991894043106,425.80595872765144,1129.8469837033635,1177.046405248657,2062.890942474729,2158.1739788764135
7,1.0,1000.0,50.0,131.64978639326736,369.25210961146666,373.5196064171084,465.42719064029546,1782.3940942710096,2658.044532145095,3796.013053873306
7,1.0,1000.0,50.0,329.4966421514287,609.7669921234245,659.6152560228245,766.6225316216089,1848.9089493729668,2232.7731789990517,2668.316224240009
7,1.0,1000.0,50.0,324.99033447288133,347.50258077436496,436.8921717169193,642.6771353110433,730.2893143149926,1234.2142935952845,2895.6153945142
7,1.0,1000.0,50.0,91.71859868078919,249.8492498404162,250.92646744803807,262.3639235131715,976.4277865456999,2921.547330087552,4834.5111714688655
7,1.0,1000.0,50.0,119.41724615657701,168.59339926547358,169.41897354937404,176.27879280150512,284.7460614318074,492.343468995861,1368.4342782366182
7,1.0,1000.0,50.0,65.86031061166645,228.60891147431627,377.61314838363205,388.30829677253195,535.5171972231865,607.3872890618575,752.0054265864865
7,1.0,1000.0,50.0,58.332731592521185,472.52966021649894,767.8131504108771,1107.2545412991753,1423.3936795015893,1507.4158363788883,2422.264944637851
7,1.0,1000.0,50.0,51.77981690587927,93.3109970178617,202.67638811426016,480.04764484120045,1752.4687515638343,1982.5229406073752,2465.7197959655477
7,1.0,1000.0,50.0,665.7629032940729,1261.1444837761119,1280.7596972500412,1461.5663837838292,1577.0351512292843,1626.6822885953568,3595.536050525719
7,1.0,1000.0,50.0,124.08984368329612,511.30772911874817,768.4043366377254,858.6436268666299,1281.7453586282672,2498.6235511549844,5065.488428985451
7,1.0,1000.0,50.0,117.23282025688009,218.91955564360296,491.39553951236866,546.4383994294528,795.2847405315247,1411.2650435871124,1808.4240492890303
7,1.0,1000.0,50.0,101.31340201536074,630.5548880701572,743.309746286912,759.5314193215647,857.6461873434347,1265.258245543011,4106.904452995868
7,1.0,1000.0,50.0,73.67339891633581,128.73022603330358,373.6144057723891,423.4501469156256,506.937582608429,1115.5468718620052,1424.4751162725925
7,1.0,1000.0,50.0,85.60102798190425,87.18984020640983,400.51159250158844,436.89435173163844,588.6982821878722,601.7280675357125,1704.8446489298155
7,1.0,1000.0,50.0,399.64742712996076,502.7252873442576,504.50493587862246,981.0586867740454,1086.3681513871325,2689.044648569742,2886.6345410837157
7,1.0,1000.0,50.0,254.66801994416846,258.01887067942744,316.87072088333224,437.14876300442046,1640.2996130943102,1805.3413536675828,2782.690501442154
7,1.0,1000.0,50.0,313.22571801695915,458.72934550518823,490.5667098572369,739.4500195906143,1387.7017588845727,1587.6108592240994,3485.613515833911
7,1.0,1000.0,50.0,102.86314366265469,359.99432057988344,457.70391909128494,521.623010797758,932.2584177815606,999.1975117200761,2358.8843337783524
7,1.0,1000.0,50.0,277.4242924941491,641.8429320028952,716.4715442073566,777.5429906693842,856.0088949279082,1028.2749063923525,1339.0774593925446
7,1.0,1000.0,50.0,241.21843697016655,512.1706118785596,740.5401815726083,976.5793122743962,989.0631573973309,1845.5610312757608,2064.574805539558
