n,beta,eta,gamma,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15
15,0.5,5000.0,100.0,105.1375772093025,116.36411150837607,144.89372789291508,1640.540817549228,1701.079986016474,3642.003577808035,4017.302037746103,4154.427573634312,4787.277836511762,5136.658562880037,18194.352145795452,19768.30457447265,24926.276723835956,62060.19897022792,123510.06923167512
15,0.5,5000.0,100.0,124.94221361856523,139.58573853061938,458.6256963657791,637.2888778322217,1119.7630924901973,1374.3878454734684,1455.9542240875141,1869.5647896228397,3676.5277592891684,4670.387394216182,4905.125835546658,10321.358214122456,52993.73737029315,56740.49001389135,59359.3421435926
15,0.5,5000.0,100.0,156.08389379365653,267.08858132816044,875.841591484247,1333.7559824437194,1989.308754278862,5213.91812001778,9470.007106079775,12518.977775564772,30101.1593477421,36226.76198441174,47728.14489781443,49574.96919269854,69999.38948049661,103009.15138576887,144273.74805306332
15,0.5,5000.0,100.0,102.6167026257311,136.17579397804795,742.4631099307989,1012.6186547985001,1059.3768710459647,1074.7400852667927,1746.0858491259598,2610.9117381159394,4032.2376530153956,4835.105282857732,6923.675482864554,8457.783526889376,8931.48815024393,12271.177174785664,17074.9500790383
15,0.5,5000.0,100.0,106.01657567898143,433.12540165009653,691.7038392598618,890.568461088325,1342.0281484839418,2153.2157979694816,2289.9875880181417,3229.571158716823,3922.82020384196,4343.831412907487,4858.535676522854,8262.939912569185,10305.384239166546,10790.507317411424,12385.679520316073
15,0.5,5000.0,100.0,107.29692436583571,212.98922672800632,512.0362196643994,551.538973630489,1419.176616785031,1952.9044977019316,3472.5337244454927,6003.860314658685,6640.889042336004,8186.359294586871,10166.223741836271,11055.964875277099,11319.755138200288,20947.730898169768,89029.75411414758
15,0.5,5000.0,100.0,106.20844334994955,251.1548241305513,472.99372768942067,525.5216483286861,599.5053268134463,1366.764243414586,1659.0268872372667,2302.9329593820844,2918.9616492209075,6674.369600601826,12032.147770829753,18555.004257980145,32997.274850928756,65363.52646740803,66249.65059657146
15,0.5,5000.0,100.0,110.18918375957875,208.37713595489515,353.6072051118264,559.3288033206609,1080.7050577590953,1305.3108412329063,1488.1647835267856,2012.683543667783,3934.0789800709767,8690.74496422078,9859.879448570011,16975.102450203343,21260.99410327899,28459.058200246087,29439.973482968457
15,0.5,5000.0,100.0,111.14601903727868,188.27169124484647,371.57827725439546,689.3061188786056,809.5772692170202,1589.3315424999714,2230.2863899898903,3235.239563064696,3483.542290593598,3820.226162684976,6633.270188869995,11452.247991244418,25549.890801736306,26716.75571087519,73907.7575801903
15,0.5,5000.0,100.0,111.23739733186521,157.31275588573342,827.5612546389506,964.5962378290118,1044.7120191136355,1134.0149518560045,1439.9636056265745,1567.7721539247268,2795.6050055698483,13224.47832006864,21364.154299872163,41373.834555913454,45457.79173366693,88953.01066820942,113711.84538793362
15,0.5,5000.0,100.0,101.31398960706669,102.93092338044718,141.66897529202282,352.823028352258,464.9255356167762,512.4758231989275,860.3718702270045,2106.892469653568,3020.453412194488,3850.4380582447493,4126.37014912972,5342.383881567855,16182.23153583985,25175.360396263444,33964.84393079953
15,0.5,5000.0,100.0,107.9603026589432,109.94986072548092,125.28774581679657,146.462221892835,227.56025095921302,1195.6955385396598,2184.0843165129913,2448.592243202455,2611.4421601803406,6286.907892857929,7762.3696895483135,8686.201448577434,34204.02646819085,48413.40067315973,51284.15325805975
15,0.5,5000.0,100.0,100.35122161012481,101.93492091549605,117.8292783834629,160.39636145574354,230.33915938141683,418.74242314692884,670.1369078526782,1223.9342092644492,4209.173906509337,4851.832833567324,13658.385352405334,21601.767473145777,35201.10559189679,42731.89035508794,62300.34521621779
15,0.5,5000.0,100.0,156.7121191567889,351.5613935745099,1436.524680608682,2341.505046610522,2734.632907553852,3040.221259176769,3173.428731468077,3295.393553038323,5373.560712629477,10806.938023195054,14017.548216449031,14678.112991502978,15806.037562732563,39485.48188426098,97318.01673415494
15,0.5,5000.0,100.0,136.82744169100653,148.3720128019064,264.00908812782524,330.45868063849446,454.42316116563967,676.0268188032392,895.4795175041617,1270.6722651213731,3120.7868243848957,3163.410082571627,3976.0897445180135,4366.267773336973,13961.155513929265,53233.93607690585,107036.4683562013
15,0.5,5000.0,100.0,101.51803219525928,107.62807796206594,120.53861448499451,126.42662013765695,167.45834334674942,238.4216342802427,423.97336613443446,1137.5225164078538,1147.7904266292505,4033.63361585991,4660.055803993046,9830.431323617071,10948.970427790444,11732.192282525575,17239.115404153774
15,0.5,5000.0,100.0,122.53067900662873,149.08948484580213,192.56118416529773,737.0489262020669,798.1746565064359,1133.0915612741035,1410.365191118636,3549.822574858548,4220.386201394137,4801.227894156303,9246.924746454173,11350.554593653189,14584.93061968191,15804.163092443629,40375.27126623894
15,0.5,5000.0,100.0,100.93338493305396,196.23063084941106,311.1712741372818,324.73802887702664,364.1538143479401,456.65649192824844,2351.373323257102,4491.099508194349,5101.003559990499,7005.2465074796,8199.41945153122,14731.99243314493,19178.717512295963,30828.62002489797,66133.95064658081
15,0.5,5000.0,100.0,215.67521882077114,223.64596577651633,859.9614696538727,1781.1895096049122,2705.0292570602683,3768.9795985231513,4250.43904448441,4403.756624278872,4994.930076193218,8581.587884880297,11654.46118013348,13459.969074196752,16522.05777504826,19096.537091805963,41805.02480673529
15,0.5,5000.0,100.0,104.01791846823133,108.29084836154534,187.2973209493473,191.72109307847523,600.4322469178962,751.149986249876,945.7452903174087,2010.023218546555,9212.548445654145,16002.072592565804,16038.39854792341,17724.259995321085,23177.019560162586,67589.50832497404,208194.98855415627
15,0.5,5000.0,100.0,100.10271654345826,118.17200388653278,495.23184375194404,635.9048732242873,773.7847928153483,923.2509058917735,1271.2080958797687,1415.318492422472,3015.052815280087,4281.81453804099,6705.082381511242,8885.168967743853,10455.122863207376,13831.94979686418,36173.4941622366
15,0.5,5000.0,100.0,133.4682141522276,145.50365212097836,308.7652291216542,349.86051241706093,989.9169262301714,1646.9015766298553,2877.7624370179756,3548.9809630201266,3608.3110976473763,3798.8909462139463,8712.512864521095,10930.912519467865,14214.905096188013,19308.34226313747,28990.692770184432
15,0.5,5000.0,100.0,100.06671707211818,106.19764677230329,108.03921017987659,111.58446815309323,175.24844334444165,349.31392100736343,389.45765329904634,668.5426228913223,943.6034198495565,1310.6340960894936,1865.6168107582023,4765.805298022294,6664.473931331225,25490.974738459317,41420.5654795066
15,0.5,5000.0,100.0,108.03853036258361,154.32398335876348,176.10553031831864,290.59456624946085,817.2775094257605,883.486828964793,908.7795415909078,1352.4808542043609,5114.956350074888,6971.3978094910135,7322.595178603466,9171.209655423077,10393.144619320981,22570.390026479225,30040.029232587956
15,0.5,5000.0,100.0,103.5308724851518,145.30638226991945,159.66059716206533,188.66348164626072,227.39202698026637,254.28374036863946,679.1801670020717,812.8233713402857,1810.311901171317,2070.0119970704236,2870.85089858648,8337.606251145471,12569.74448293043,21523.209556315578,35107.9819421151
15,0.5,5000.0,100.0,155.22862492675193,369.4683210366237,388.3161680675692,705.5308290119525,737.0426081435444,1715.9943981526694,2565.24577622694,4109.297675103383,10430.7273504082,16545.333055153034,17352.921383496618,22077.595223025335,23720.74649476326,30931.81419786059,31389.96684338247
15,0.5,5000.0,100.0,100.00216049994845,100.12498432452492,100.15541678642147,145.32642570900674,191.78185687990663,544.2553080216887,633.615902778578,2142.9671080328653,5818.854984686339,6959.9954763242395,8619.052331677061,13377.8953962196,16721.134445654538,17623.69761200217,19297.288937724657
15,0.5,5000.0,100.0,174.8536645452408,595.4270395134279,666.7463911189034,786.5061323688673,1228.5483654838472,1261.8927700472948,1630.6168283633165,2610.662182676028,3016.8473477720468,4121.890289849565,4274.465233896623,6206.508846943827,12697.808198746112,20848.47785815672,53131.06313222249
15,0.5,5000.0,100.0,102.45872610201377,241.19047602306966,387.468498331686,644.741591683417,1372.7930865196731,1386.5281539260116,3522.4578248399407,5131.814030428474,6008.74194620464,6043.260464991994,6280.79062573391,8736.069856851194,9554.451763341805,19170.834573887267,60071.20240666599
15,0.5,5000.0,100.0,100.02114317199819,100.14269528396666,102.24069363691167,103.54571981020385,405.7281792156988,432.8547329014569,603.1778014384743,2126.5042266126634,6200.213206990236,10975.867239257499,11785.14097626546,16176.55824782424,21519.19239168848,42902.06190994569,79786.54239996058
15,0.5,5000.0,100.0,103.07411118543631,103.92116131091042,118.79757276067895,134.65704863230422,150.296296679118,453.071204533218,2364.948819781057,2940.604116635337,6648.889577393501,8122.569766403151,8847.089469476112,9481.463405486895,19478.561371343385,27449.164996416363,35389.19323423954
15,0.5,5000.0,100.0,176.69584167563937,187.28933151189045,267.23773889439644,340.2795930518654,367.39827647482764,1498.7567534849584,1546.8743388234325,4343.202359309393,4851.334917540768,10391.801996769826,13138.048552101207,14878.940849129789,27659.350755463438,32308.855096983152,64561.30725071968
15,0.5,5000.0,100.0,145.42173897916769,147.748675166213,278.17616833693796,321.7265979435746,1066.0598758643564,1126.9304088542212,1814.6203699557166,2680.4879573339385,3055.088578463054,5759.032699825732,7477.6862726606205,8942.073020945329,10734.41145919191,20398.404512196837,101711.12210352156
15,0.5,5000.0,100.0,114.36369697890828,129.1549593027894,135.9706075527947,137.7756336697909,149.1350370974476,149.9083934341831,341.31084186583985,1125.3366442900838,1130.3216789565643,5355.0602336973825,5374.633088728982,11888.47589335606,17167.14035366331,51428.730552064815,53845.12858287148
15,0.5,5000.0,100.0,100.45300903888482,355.3235581398736,539.8531116234051,669.4137502651779,1826.8717215769236,2079.2851708035428,3804.8783378588946,4223.0525836944435,6752.231873090203,10385.12570098577,17515.996106881274,28051.239957625814,49539.14556108434,49683.47544512038,134049.2853793254
15,0.5,5000.0,100.0,110.64427699849894,155.69637712997542,318.1273177090749,373.76583187210747,1192.8741932010923,1383.3935438029234,2420.7993874652,2429.7611900453517,2935.669324328111,6274.787565392805,7335.655178920153,16903.853780769095,19337.723219024625,31552.786537000473,62241.78652747702
15,0.5,5000.0,100.0,111.561391628095,129.90007109694668,163.34574281665107,466.9657764381857,3573.2706414206973,4051.0273751340023,5206.545118549894,5859.107572964201,7306.978784074385,10029.735398005087,16269.716545815434,20014.281044457835,32554.66241765676,84280.3663411004,319049.03622332384
15,0.5,5000.0,100.0,143.161086649261,213.9414926937497,279.90221185497785,729.2461262339327,1281.7228486818192,1914.375911772379,2018.9153890616176,4024.730856471064,4365.585183518591,5102.110006056359,5575.56981930803,6058.4347225537995,8534.65541836095,15302.111964215572,25128.005133629813
15,0.5,5000.0,100.0,101.24328909838236,119.73533564320404,150.08293114634841,249.504232014285,407.36621967201165,466.80351010233954,4556.95221467949,4930.786004874339,5237.291564203768,5309.47597629373,11888.684969618684,13575.371658396773,23105.385344128597,36496.004815291875,64890.76120221346
15,0.5,5000.0,100.0,112.14628639785205,252.70192610118985,255.0207478701481,1019.2830090132971,1837.3530864636916,1992.7530462307027,5025.384942749454,5162.509190406434,5177.705319494299,5724.711531499791,6469.945912726237,10678.000539108461,16060.719039785652,21401.767569073843,37703.25692545599
15,0.5,5000.0,100.0,107.10945294235364,131.45257452004267,432.52370623374105,585.5754703777097,626.1600311585604,921.3562090258778,1111.7787412072755,1229.689246267388,2968.054251306114,4042.8499827835512,4551.4903093145385,6762.023988727232,10532.686541453542,14437.41815058867,23818.445069937792
15,0.5,5000.0,100.0,211.0812327085195,371.53821345253726,392.0776575889446,480.7918929993331,1048.6375919172417,2155.230094907266,2163.84272336579,2380.6530731154803,2408.639895107436,3132.05116294199,4170.600870885752,4292.001649127732,15815.122710424806,16334.61463534723,32396.121249740925
15,0.5,5000.0,100.0,104.8805232400263,314.51926781144016,372.2313130372653,517.193353053842,678.3423813723249,758.8296593285454,1523.0200680522512,2513.163166641368,6858.57922962162,13291.064322814247,14706.041658683735,15975.913500300025,27244.713364667747,35174.71244335602,111779.37450923145
15,0.5,5000.0,100.0,215.56307445053014,514.147779896894,536.4101823965393,546.7424662172591,869.8711478429892,2561.2019197115196,3299.617795021378,8298.193437608008,11601.073700149087,14499.452960278408,16488.5872350901,19110.592949234302,22934.30282621707,54857.03308367172,60161.638901304446
15,0.5,5000.0,100.0,106.3072876392475,161.91317660391056,274.8852770100769,426.6796872222781,865.8319928990534,1501.8083856440321,3765.3501270333877,4970.449171936773,10919.220131625334,11238.891461401361,12764.262151207542,16384.514885934073,19985.11320791798,37500.10412147162,80654.48968212637
15,0.5,5000.0,100.0,102.39361677187964,122.29758806168678,193.51217843340527,230.67120888136805,484.34264322774527,492.5235098064665,878.4178722130102,1063.0950757201588,3061.788909214332,3076.273256645778,3569.63197847015,6687.652364512758,43706.23657956536,43968.70906378171,103823.20705495143
15,0.5,5000.0,100.0,150.64265499522352,195.66412435867406,208.32002810469157,211.08581196217582,214.15505477338283,566.8434538723989,1317.1759489915682,2401.0571716857603,4087.9918123683733,4334.516832413796,7171.170537405162,7915.906755960999,15351.723153077903,16275.172894446052,42182.44500436897
15,0.5,5000.0,100.0,115.4590936481241,216.2995199994213,267.3788200387304,412.8408998723676,861.8408434987778,1166.406461826976,1230.4667042527888,1354.6280182623484,1899.2133643708228,4659.81949614838,5133.027378635206,10420.945510950703,11894.92266443962,23324.70703531602,64544.38241458274
15,0.5,5000.0,100.0,100.55308779802841,303.9591805142492,495.86844751208383,642.2511257512346,688.6947150299919,1061.5242078336182,1681.928630323718,3226.3649330288004,6096.521142600614,7021.072243575132,10114.635896682386,11630.895119638755,13473.445381785708,32089.73437125267,83565.64413043273
15,0.5,5000.0,100.0,100.0495490019593,124.06592991094519,183.88722253777365,748.4270159980294,918.3130700932513,1540.2723496916458,1765.7874270894215,3129.578701232891,3316.9205673628326,3614.923670623577,4631.319337752266,7511.411021077459,7748.418253356932,10996.635663833547,51849.60109513523
15,0.5,5000.0,100.0,110.31507182700216,177.81314635059272,277.4016861164636,603.7236830802415,638.3254808877663,1634.0560004294266,5081.2363246762025,5172.720647979456,5479.047786774163,6282.045200924299,17328.945412483536,22631.663515625536,31135.456462702343,55596.48765136604,67022.38831126623
15,0.5,5000.0,100.0,142.72603787286084,224.86877306397398,262.7454669678416,494.32749824422933,669.8623400531434,1675.8345337909207,1862.3259014059329,6650.741652035861,6842.332896168598,11252.894503362319,15395.595302651041,32560.920986189347,33877.712946070205,37387.262743871106,83096.72175260747
