n,beta,eta,gamma,t1,t2,t3,t4,t5,optimal_delta,best_mse
5,1.0,5000.0,1000,3350.8955561008547,7013.594949089774,7305.619070603996,9391.19341604508,22425.642681687234,0.5,13557650.299905635
5,1.0,5000.0,1000,1672.5890414974547,3142.85265492602,3966.0152705319665,5918.601057330499,6364.029268919623,0.19,632620.1477251262
5,1.0,5000.0,1000,2420.5221946211786,4779.427141382552,5055.005031314037,6211.4604792966,7343.131821607481,0.25,24056.942362724134
5,1.0,5000.0,1000,2670.0893688137567,3248.6816821619846,3577.8420206354663,7171.733828248428,34951.760176073636,0.01,3429534.6540207313
5,1.0,5000.0,1000,2729.4682022901634,2750.186300068553,8514.595675347104,9486.914459549502,10485.480595244839,0.5,954771.5537820243
5,1.0,5000.0,1000,1009.8802134477169,1158.4068693517966,2900.04530410686,3913.0442131723134,4234.69126822466,0.1,4990561.6047397945
5,1.0,5000.0,1000,1181.8817007803664,3677.270450005731,3938.6805442716004,6516.71163312939,6958.5045068275285,0.5,644582.090939882
5,1.0,5000.0,1000,3658.53360302161,4765.859482374721,10676.995099164165,18377.688899541106,18946.631556141252,0.5,23789121.080419816
5,1.0,5000.0,1000,1018.7223327616061,1757.7695496260785,4308.820409750681,4509.946329549281,8510.412193234872,0.14,1011336.7147610107
5,1.0,5000.0,1000,1557.8283265187702,2224.2138023012794,4836.322882490675,7660.961835441535,8719.853845503112,0.16,60625.42226860252
5,1.0,5000.0,1000,3317.9714789674867,3721.3688568111493,3978.6329998433025,6724.845769041559,10069.566324953363,0.01,12553097.478870392
5,1.0,5000.0,1000,1185.382765280913,2691.803859159611,4784.430428700933,6060.307934933897,10243.431397376053,0.5,829955.0392885094
5,1.0,5000.0,1000,1724.87751398706,1942.122966011027,3616.4324453065733,9344.764381702153,9721.064841366564,0.01,2694014.3586776103
5,1.0,5000.0,1000,1347.419000878558,1491.3199938567432,3613.475868461705,5964.157513814366,12825.688746793632,0.01,2597320.097604672
5,1.0,5000.0,1000,2209.7270681088557,2653.9459485012403,4906.961381427387,4987.610116084543,6800.226108637957,0.05,635071.9895071231
5,1.0,5000.0,1000,1137.9189753522244,1229.4650163233187,3428.815956818911,9914.188233297133,11128.422303837298,0.01,729083.698539307
5,1.0,5000.0,1000,1057.5331117991173,1171.7872250859023,1934.4135253084125,5379.722558852658,6796.467937091194,0.01,9349340.797031388
5,1.0,5000.0,1000,1896.4358475335127,3025.92859112242,4455.436407482564,8419.30953692305,10549.005468733214,0.01,62401.5541112893
5,1.0,5000.0,1000,1515.1083103838864,2474.9881961912733,2588.5943771026896,2882.326306772516,2934.569749948951,0.06,6548619.150277344
5,1.0,5000.0,1000,2130.2922575777784,2274.71532051303,2547.663778465867,3410.837027737281,7240.9046517101515,0.01,16720578.292859508
5,1.0,5000.0,1000,1521.5732461036396,1839.6073539977972,5660.460766596605,5990.452660160307,7518.20519911396,0.3,408266.6439186735
5,1.0,5000.0,1000,2113.845164103862,2278.1346470051517,12803.41831438441,13224.224221367604,14491.871394393054,0.47,3473348.069988376
5,1.0,5000.0,1000,1259.3986605694458,2974.276055938694,3240.7958881405325,3765.6481074336225,14561.972974013339,0.01,158162.8670790846
5,1.0,5000.0,1000,1291.7165310572884,2365.1658463520116,6856.530870634949,7089.2671657387355,13951.041912568699,0.5,2599342.228237925
5,1.0,5000.0,1000,2742.7506627291204,4120.991699236501,4761.092725000661,14402.748490501268,19222.943514784412,0.5,4725818.689309657
5,1.0,5000.0,1000,1779.912608697154,2546.653802013905,3668.468615056959,4181.883104267713,9438.247057067883,0.01,3827470.03506932
5,1.0,5000.0,1000,4415.6671371588345,5610.9991234489,7534.9395827684075,7557.306912876364,17777.53400604833,0.01,8959335.268886482
5,1.0,5000.0,1000,1348.2706538064328,1960.8159214433147,3366.95893970993,12065.240010241276,12408.776360493277,0.01,64895.52736919925
5,1.0,5000.0,1000,3139.4801673223683,6230.966308316311,6284.019477678397,9442.1392789185,12529.327688964713,0.5,3114118.293925375
5,1.0,5000.0,1000,1968.5102425829132,2208.055335812977,3018.082931685635,11056.60050318159,26603.852687259154,0.01,1719493.8000550698
5,1.0,5000.0,1000,4183.926320089982,4718.3099157096985,7820.361380737514,10630.752892385977,17782.20595692007,0.01,7804239.9402538715
5,1.0,5000.0,1000,5193.838672227763,5741.012738283195,13474.02238176266,15238.590401158526,19074.60462175476,0.5,23170338.747553527
5,1.0,5000.0,1000,1820.134351064155,4899.963530258175,6308.37932481405,7160.050002925832,28383.55670077001,0.5,15508553.790707724
5,1.0,5000.0,1000,1570.1701835501185,4070.326128943418,5517.921708776976,5878.579930178529,10964.427788535304,0.5,1257662.2559988992
5,1.0,5000.0,1000,2107.8214154955276,2705.1309832549314,4687.006851757116,5136.14130456388,6319.165081630786,0.05,770899.7329014549
5,1.0,5000.0,1000,1696.2973499107775,3544.8866524429386,6569.697493892268,7567.457937548822,9873.119173751986,0.5,1859797.3528811296
5,1.0,5000.0,1000,1204.6157215927763,3226.5587764877096,4338.5028143456375,6574.5939099210755,7758.657155475621,0.5,842189.5643830792
5,1.0,5000.0,1000,1326.5858292986811,1354.0724444719294,2627.0238439721497,6302.696169474318,6328.665827778336,0.01,5340983.958976563
5,1.0,5000.0,1000,1663.4890601359693,1681.115848459169,1894.8867450968953,3082.3388834817474,6110.750832965681,0.5,19485643.787454706
5,1.0,5000.0,1000,2493.2028458963464,2730.944126896433,3925.33658391293,4527.694769677872,13911.121162280097,0.01,9537106.281647086
5,1.0,5000.0,1000,2553.5068889570466,2624.1845735450506,6345.999825465846,7192.144949461939,8285.75569724492,0.17,1871.207906939866
5,1.0,5000.0,1000,1250.9717428161414,6818.2151824038565,7660.204162354236,8635.009245453472,10030.269108485889,0.24,573730.0691539327
5,1.0,5000.0,1000,1261.535442704463,1663.0706212660214,2213.1516956782807,4090.1176772686654,4952.927225046811,0.01,9282019.160660336
5,1.0,5000.0,1000,1202.2027931170317,2638.8608844524647,2818.0549888580863,4417.541681238925,18121.800166813853,0.01,88780.72851921544
5,1.0,5000.0,1000,1799.1692603109707,1863.3890742080662,2212.9220229827233,6086.495028662981,10226.41783576729,0.5,12016264.995742446
5,1.0,5000.0,1000,1895.568734206103,4879.34763068976,5080.057065185012,6246.358328055043,22765.450346019177,0.5,5416483.732967601
5,1.0,5000.0,1000,2051.725479397864,2521.4401408613903,4583.91795348399,4592.539981432303,13640.613685224956,0.01,3177138.229240875
5,1.0,5000.0,1000,1371.3254084388145,1738.2229538492975,3132.878927849634,3290.6467774745306,3675.368317860449,0.06,5183941.700575412
5,1.0,5000.0,1000,2999.532590847688,3620.950851801797,4117.805682665401,5946.838953884146,15185.72345737296,0.01,7324839.825459372
5,1.0,5000.0,1000,1007.4259749979074,1439.7274936819615,2531.9586287539205,6520.222483313318,10020.360392518141,0.01,3032559.4578934796
5,1.0,5000.0,1000,3287.5011448560963,3321.7432929977867,3859.2095019220583,7585.692069437086,17722.488521968877,0.5,15757586.892709648
5,1.0,5000.0,1000,1576.3446679430037,2199.682220984165,3493.9689970927425,4763.091949280833,13948.893986336005,0.01,2453428.628902527
5,1.0,5000.0,1000,1976.2341608057427,4650.343693823618,6851.297604301236,10116.285471560024,13002.004850311798,0.5,11032485.058121925
5,1.0,5000.0,1000,2096.468271608607,3612.195243229474,3999.5661721742977,4550.371787314309,18281.939904862847,0.01,664634.329330894
5,1.0,5000.0,1000,2000.7910949361194,2054.0664079298485,5274.287686756052,12939.528357360174,24697.733038929575,0.5,1196346.5949680104
5,1.0,5000.0,1000,1394.0069672690865,3613.694826816153,4820.530615266003,6449.827706072851,10502.015000926385,0.5,1620925.6400688887
5,1.0,5000.0,1000,1443.044614804539,1520.3484782415867,1856.3138562446827,3708.353624955542,6857.568465459934,0.01,15094186.704701269
5,1.0,5000.0,1000,2453.49120682684,3680.5186857844456,4954.154813205103,8891.55778433239,10168.089759247992,0.01,378110.08959943266
5,1.0,5000.0,1000,2033.3914742001039,7121.891070148834,7624.677459391407,11220.80106965609,25013.233559529195,0.5,45177849.833156124
5,1.0,5000.0,1000,1836.2320046250647,2110.4820456411626,5014.236598348532,13114.632595701189,23311.564667317456,0.5,1243830.994110967
5,1.0,5000.0,1000,1783.2366711086563,2338.5768661850707,2926.5936848689935,11218.14058092196,14002.00671720417,0.01,980386.1509764385
5,1.0,5000.0,1000,1066.507078705206,2676.0884737270817,4381.300849820953,13054.917057315237,18032.477441304447,0.5,7256050.34052046
5,1.0,5000.0,1000,1217.585516551878,2921.6777762267457,4902.909157083123,7521.786016950947,8999.067312553436,0.5,1248529.6027304572
5,1.0,5000.0,1000,2277.5554195661384,2760.6100777477186,3427.403818912978,4398.765729833403,6774.6703050084825,0.01,9616486.838083336
5,1.0,5000.0,1000,1537.7012032575792,2241.8187812081806,3614.324276248253,4449.384271937856,5090.988798735272,0.05,2192113.8753311997
5,1.0,5000.0,1000,3938.7456188876754,4220.529106123403,6423.646809931622,6607.015866396509,8099.289602226309,0.02,203941.56037590612
5,1.0,5000.0,1000,2019.7948144829634,3443.837042165973,4475.5310454231,7494.7233301215265,10066.685174157074,0.16,20421.445074075753
5,1.0,5000.0,1000,1197.9793708239304,1609.817239597418,3733.390424402703,5099.731262175951,7235.599363414635,0.02,1422467.4038953043
5,1.0,5000.0,1000,1338.8857629992103,1475.6920700387006,2953.2536225527638,5680.057552640717,7238.403429237941,0.01,5155708.629099585
5,1.0,5000.0,1000,6050.095622875442,7936.410118156839,8037.314833001571,9489.305482634087,12583.205255592575,0.01,8870429.55519356
5,1.0,5000.0,1000,2704.928000987842,4138.450963732168,6163.846040062615,6862.037612735409,10064.504932032587,0.22,300397.2063568275
5,1.0,5000.0,1000,1164.9112930903111,1955.1450327205048,5673.536569597805,6707.742870530229,7070.425744382643,0.5,336507.6195287615
5,1.0,5000.0,1000,1179.2668825972446,1196.6779478615347,2843.2389924921818,5176.405029088498,8686.780208915265,0.01,4974642.652772051
5,1.0,5000.0,1000,1867.8129767341638,3791.202005796057,6535.07132570736,11259.182977355305,13594.786855534596,0.5,7050386.129483669
5,1.0,5000.0,1000,1502.15682643344,1787.5156195738873,4314.6901905377035,8726.5038102205,10624.150410267173,0.01,34995.86729422138
5,1.0,5000.0,1000,1053.287815469323,2811.172050861903,2876.1158198744124,6035.396967703484,8186.738793713988,0.46,758712.9464234705
5,1.0,5000.0,1000,1559.2422727296962,1753.5899704224018,3555.328588201803,15532.01712941899,23982.813118294293,0.01,629256.0532574576
5,1.0,5000.0,1000,2737.549346623181,3124.478474227867,4681.044539002995,9273.79618814186,15235.858215427284,0.01,3830660.299680627
5,1.0,5000.0,1000,3038.568404150273,4087.6845885916837,4205.593223573328,16758.895401176065,23986.65642972688,0.5,5936561.146936081
5,1.0,5000.0,1000,1824.87924760679,2019.3565739743644,3131.1068931103428,4470.605794655907,5203.860740741755,0.01,6850217.621019897
5,1.0,5000.0,1000,1612.3151737513454,3044.6662510316655,4239.787922625638,5946.369991259252,10244.501872322198,0.32,61137.48669633545
5,1.0,5000.0,1000,1305.2810139127143,1448.5482934968998,1636.7784722580006,3153.6239466392026,3886.138771446205,0.01,16223013.90755669
5,1.0,5000.0,1000,3107.093889503517,4419.613489015206,5528.586691156593,9511.607348899695,12074.468123706078,0.01,1859847.2870773121
5,1.0,5000.0,1000,1553.9091442925182,2857.718928880418,5635.848348193802,11430.608637254181,12682.146601108594,0.5,2783077.1193204126
5,1.0,5000.0,1000,1361.1743076637513,2765.6168745035166,3373.9966774393774,4619.900110609822,14700.891039850207,0.01,185611.77994512397
5,1.0,5000.0,1000,1950.4624504199069,2235.919513728275,6256.009682010465,10791.590547826914,20147.072782416777,0.5,1723004.6592759658
5,1.0,5000.0,1000,1545.9826544625719,1846.1467413355117,3747.8986211211204,4818.4885417820515,16313.302112157138,0.01,2830259.304721495
5,1.0,5000.0,1000,2304.621271334833,4030.501691037102,5470.610538812407,11449.529356681578,29653.941217470096,0.5,10096690.0084938
5,1.0,5000.0,1000,4106.124195138696,4155.630584593477,6559.052689501414,7399.1870903308645,10938.464053152484,0.01,4626344.922222887
5,1.0,5000.0,1000,1105.8011649075515,2075.218100172957,3271.2931751351457,8328.191274167733,9110.049598462661,0.01,233474.2896277092
5,1.0,5000.0,1000,1456.5604433969015,2164.6133996371645,2353.731751731161,4012.6468772351395,19429.910687331718,0.01,2795182.675916379
5,1.0,5000.0,1000,1377.8912500264814,4016.514904168871,5484.80957936505,7349.019160485555,8007.10310913071,0.5,1685931.2569689313
5,1.0,5000.0,1000,2109.5013250226148,4535.740581902703,6589.186004891338,10351.265533480844,11464.210882279423,0.5,5549300.336001334
5,1.0,5000.0,1000,1271.7550955717272,4214.499417433007,4606.253959545454,10064.041315686469,13004.064168149673,0.5,7965655.445609987
5,1.0,5000.0,1000,1997.8779280833273,3783.5020364257616,6303.264122113035,8307.19982587279,9348.230878320835,0.5,917586.5813900261
5,1.0,5000.0,1000,1225.532236647727,1271.421880535908,2263.1945535619748,3719.2464022082863,12852.969016837853,0.01,10601892.25890735
5,1.0,5000.0,1000,3411.28221385642,6114.491117013376,7605.075126676221,9569.24955696946,12257.968478524857,0.5,4418634.394644358
5,1.0,5000.0,1000,1175.089927702971,1475.3799287094428,1997.5938144206818,5495.559281369834,7715.652842355207,0.01,7461766.118536539
5,1.0,5000.0,1000,2758.46275148361,6968.195720173336,8323.673424582554,11078.595960244584,20950.095715301948,0.5,28817933.33105817
5,1.0,5000.0,1000,1560.3510803115787,2506.3793898051545,4464.620815634038,5805.270739546165,11069.033630631819,0.01,203753.23361444144
5,1.0,5000.0,1000,2348.618082525146,2757.5416402402775,3288.2388052541232,8322.162731649543,17874.370409785715,0.01,4044376.2807513596
5,1.0,5000.0,1000,1115.4749532878313,1802.692806862102,5112.419752043557,7004.022355129803,9605.286172251728,0.5,222492.13968956738
5,1.0,5000.0,1000,1017.0457097482675,3072.4734487128503,4517.332558958728,4761.892297237999,6647.73922407168,0.5,1055758.704720179
5,1.0,5000.0,1000,3014.8713490579066,3496.9033661118906,3896.5180505977155,4530.353447598796,8918.376934379285,0.01,13175550.595813848
5,1.0,5000.0,1000,3099.31206023974,3590.734502998924,9888.784672290427,16039.525992189,25795.085109334395,0.5,20208505.657634392
5,1.0,5000.0,1000,2690.7546788531045,4338.481014117453,5802.0397588006435,6854.330574041703,15209.197999555752,0.01,1286188.6558315242
5,1.0,5000.0,1000,2843.792144450072,6430.465060371639,8239.854084847273,15116.103193535264,17161.49706765329,0.5,28727158.38274206
5,1.0,5000.0,1000,4220.025504931733,4923.643440877271,7096.62163527846,8456.233885379259,8646.781847096994,0.03,1007695.555154384
5,1.0,5000.0,1000,2062.7918656527227,2133.439132590766,3474.1692228973025,6553.8859942713925,6561.246192993132,0.01,1194619.7582998602
5,1.0,5000.0,1000,1389.6635313753804,1636.2472973419694,2499.855768792406,4602.826320784677,7600.765668906038,0.01,8521499.295729315
5,1.0,5000.0,1000,3255.004561791201,3602.7404388011214,5083.88736246205,6409.9223339220325,15373.56953347729,0.01,8242885.122868784
5,1.0,5000.0,1000,1279.3163047773323,2008.2286844245714,3626.354361120127,6824.336641511375,17863.726504083872,0.01,109942.13900358567
5,1.0,5000.0,1000,4964.658208556548,6252.4923157444955,6417.521958113964,17498.863752881636,19154.727091102886,0.01,15032441.26650441
5,1.0,5000.0,1000,1823.9896117106198,2713.9123215271493,3526.9010670639004,3780.977146764337,14225.37740919105,0.01,2871747.776324424
5,1.0,5000.0,1000,1063.5213850741713,2248.3299668046466,3425.25503733907,4278.959205396585,17926.692219144417,0.01,88157.94858422855
5,1.0,5000.0,1000,4058.657745937945,4785.264525721637,8546.803203958907,13461.133904355032,21009.016948460623,0.5,10355720.652660945
5,1.0,5000.0,1000,2673.4075195236746,5534.224299695632,7307.260950772329,7503.763089145409,12678.308262131613,0.5,3036567.2148741074
5,1.0,5000.0,1000,1268.3383013475934,2925.2434006808994,3967.6648778070576,7604.115491220478,11448.289295004302,0.5,589737.4215934325
5,1.0,5000.0,1000,1854.3287404552666,2468.0521910136376,4547.607149160336,4733.64280723857,15550.337867229848,0.01,1597157.786707556
5,1.0,5000.0,1000,1151.774975861176,1599.5252818389372,3857.377170024443,6842.587303781628,23494.273516061407,0.01,24416.714313007647
5,1.0,5000.0,1000,3590.715322893311,5477.505972862476,5653.956085387664,12821.59512993264,13873.981941839886,0.17,4805878.551797241
5,1.0,5000.0,1000,1164.1696921079915,6142.18674481313,8892.587481979015,9703.314528985822,10365.476255336274,0.32,1415298.2100689516
5,1.0,5000.0,1000,1501.1374535248056,2831.825008758695,5285.126794900609,8326.878112654736,12621.484939669726,0.5,1253287.5736049307
5,1.0,5000.0,1000,1333.9084035942526,1953.7992483695828,3881.9865632888586,7527.379015058998,10873.648739726652,0.01,461515.3144962299
5,1.0,5000.0,1000,1759.281198407016,2140.29567492819,2555.513097031318,2609.212785282158,3572.1539653980226,0.01,12941974.346870577
5,1.0,5000.0,1000,4600.78295024838,7546.76145245117,7797.83943277489,10975.892362559638,14994.586323912888,0.49,8504366.561461767
5,1.0,5000.0,1000,1879.446623547297,2623.7510049838947,3244.487929943971,7070.1454632528075,12155.306080695273,0.01,2268984.7745682956
5,1.0,5000.0,1000,1620.6330962203638,2888.244823157121,5012.0590309637755,5159.392568254719,8156.546894180518,0.29,276897.6666279031
5,1.0,5000.0,1000,2144.7872471251703,4179.304715116559,7343.326272979497,10136.541082764566,12695.976692583425,0.5,6838607.112361586
5,1.0,5000.0,1000,2490.8743354497997,3258.754696357673,3623.266976432219,6197.879259528695,7834.474679975678,0.01,5604004.125699265
5,1.0,5000.0,1000,2218.8153141246785,4789.623371884842,6711.704990870811,8177.752714716113,21317.17794859974,0.5,8940292.867958903
5,1.0,5000.0,1000,2247.7997295748382,2332.255219174779,6072.110803515595,10320.948465381023,10355.571738075369,0.29,312067.1404605551
5,1.0,5000.0,1000,1397.5423487144615,1683.2432975896784,2435.3992787521183,3233.4252522900792,20905.416034698996,0.01,6219694.212600064
5,1.0,5000.0,1000,2377.948538571101,4255.853727996447,7217.582616102988,7465.182255888026,17986.409441478136,0.5,4176925.255317121
5,1.0,5000.0,1000,1847.5317539428047,2756.7879358927275,3055.834691117636,22653.117691368774,26018.4834723821,0.5,9520743.414484827
5,1.0,5000.0,1000,1012.4596961886112,1883.2280012433134,2655.9254759865935,4499.4390455421835,5615.520764877567,0.01,3083584.7762345863
